station_id,terminal_id,X_lon,Y_lat,address,postcode,place,area,started,docks,hires,duration
620,300010,-0.16716,51.47518,179 Battersea Bridge Rd,SW113AS,Surrey Lane,Battersea,20131016,28,21295,1512
621,200091,-0.187427,51.460864,1 Podmore Rd,SW181AJ,Wandsworth Town Station,Wandsworth,20131016,33,25215,1858
622,200172,-0.205535,51.507481,2 Lansdowne Rd,W11 3QZ,Lansdowne Road,Ladbroke Grove,20131016,29,26796,1474
623,200186,-0.180791,51.46193,3 Nantes Cl,SW112RY,Nantes Close,Clapham Junction,20131016,22,7255,1524
624,200173,-0.132102,51.472918,Courland Grove,SW8 2RN,Courland Grove,Wandsworth Road,20131016,40,11072,1979
625,200190,-0.149551,51.477619,37-100 Prince of Wales Dr,SW114BU,Queen's Circus,Battersea Park,20131016,28,51333,1924
626,300008,-0.204815,51.484386,145-157 Lillie Rd,SW6 7RY,Normand Park,West Kensington,20131016,24,31308,1559
627,200007,-0.15823,51.46879,41 Holden St,SW115UF,Holden Street,Battersea,20131016,20,7274,1549
628,200062,-0.184318,51.468819,195 William Morris Way,SW6 2UX,William Morris Way,Sands End,20131016,26,19171,1566
629,200187,-0.190184,51.459953,1-2 Morie St,SW181SR,Morie Street,Wandsworth,20131016,28,6480,1908
630,200194,-0.126994,51.470732,10 Clarence Walk,SW4 6QU,Clarence Walk,Stockwell,20131016,28,15742,2008
631,200183,-0.14177,51.479501,77 Battersea Park Rd,SW8 4DU,Battersea Park Road,Nine Elms,20131016,27,17332,1424
632,200176,-0.163041,51.470538,194-196 Sheepcote Ln,SW115BW,Sheepcote Lane,Battersea,20131017,28,13277,1484
633,200116,-0.209378,51.489591,1 Vereker Rd,W14 9DY,Vereker Road North,West Kensington,20131101,32,26807,1411
634,300002,-0.215804,51.494347,43 Brook Green,W6  7EF,Brook Green South,Brook Green,20131101,33,19633,1263
635,200215,-0.214428,51.486062,110-112 Greyhound Rd,W6  8NT,Greyhound Road,Hammersmith,20131101,37,22091,1403
636,200180,-0.193502,51.467064,51 Hugon Rd,SW6 3ES,South Park,Sands End,20131101,27,19802,1029
637,200191,-0.174691,51.45787,24B Spencer Park,SW182TB,Spencer Park,Wandsworth Common,20131101,25,5992,2847
638,300014,-0.169821,51.466633,142 Falcon Rd,SW112PE,Falcon Road,Clapham Junction,20131101,28,39599,1401
639,200081,-0.202038,51.48357,Coomber Rd,SW6 7SD,Coomer Place,West Kensington,20131101,27,22673,1250
640,200179,-0.148059,51.472865,166 Queenstown Rd,SW8 3HL,Silverthorne Road,Battersea,20131101,28,18378,1796
641,300025,-0.117495,51.498241,Lambeth Palace Rd,SE1 7LG,Archbishop's Park,Waterloo,20131101,23,28065,1522
642,200192,-0.174485,51.469161,5-37 Fawcett Cl,SW112LU,Fawcett Close,Clapham Junction,20131101,36,5785,1703
643,300026,-0.204764,51.519042,48 All Saints Rd,W11 1HF,All Saints' Road,Portobello,20131101,22,21530,1748
644,200182,-0.223852,51.483732,102 Rainville Rd,W6  9HJ,Rainville Road,Hammersmith,20131101,36,23264,1478
645,200200,-0.100292,51.501732,69 Great Suffolk St,SE1 0BE,Great Suffolk Street,Borough,20131101,21,24613,872
646,200178,-0.137424,51.498865,Buckingham Court,SW1E6AL,Buckingham Gate,Westminster,20131101,16,34391,1754
647,200181,-0.217515,51.500353,61 Richmond Way,W14 0AR,Richmond Way,Shepherd's Bush,20131101,27,18415,1358
648,200171,-0.196274,51.46904,46 Peterborough Rd,SW6 3DB,Peterborough Road,Sands End,20131101,30,8581,2237
649,300009,-0.180274,51.481805,465 King's Rd,SW100LE,World's End Place,West Chelsea,20131101,22,21918,1616
650,300034,-0.213872,51.51687,69 St Marks Rd,W10 6JE,St. Mark's Road,North Kensington,20131101,23,22137,2035
651,300030,-0.183853,51.480898,507A King's Rd,SW100TX,Thorndike Close,West Chelsea,20131101,25,22319,1859
652,300022,-0.21819,51.511486,123-125 Freston Rd,W10 6TF,Evesham Street,Avondale,20131115,29,6871,2085
653,200196,-0.170703,51.470847,4 Simpson St,SW113HL,Simpson Street,Clapham Junction,20131122,25,23841,1501
654,200223,-0.117661,51.482678,102 Meadow Rd,SW8 1QE,Ashmole Estate,Oval,20131122,34,14913,1174
655,200221,-0.219346,51.482944,9 Crabtree Ln,SW6 6HP,Crabtree Lane,Fulham,20131122,27,18449,1417
656,200040,-0.199135,51.468418,Broomhouse Ln,SW6 3DR,Broomhouse Lane,Parsons Green,20131122,29,7485,1583
657,200220,-0.221791,51.49968,236A Blythe Rd,W14 0HJ,Blythe Road West,Shepherd's Bush,20131122,21,14083,1973
658,300005,-0.164786,51.477292,73-83 A3031,SW114QY,Ethelburga Estate,Battersea Park,20131122,30,40072,1515
659,200212,-0.174619,51.46437,Grant Rd,SW112HJ,Grant Road West,Clapham Junction,20131122,57,3361,2118
660,300020,-0.206029,51.49087,W Cromwell Rd,W14 9AD,West Kensington Station,West Kensington,20131122,22,19533,1313
661,300023,-0.202608,51.51632,53E Colville Gardens,W11 1JQ,All Saints Church,Portobello,20131122,37,38413,1571
662,200189,-0.167919,51.484984,1 Phene St,SW3 5NZ,Phene Street,Chelsea,20131122,24,25715,1726
663,200124,-0.211593,51.51323,112-114 Clarendon Rd,W11 1SA,Clarendon Road,Avondale,20131123,24,11715,1442
664,300013,-0.155442,51.474376,315 Battersea Park Rd,SW114LY,Austin Road,Battersea Park,20131128,24,24127,1513
665,200113,-0.191722,51.461083,16 Smugglers Way,SW181EG,Smugglers Way,Wandsworth,20131128,28,12485,1930
666,300004,-0.208158,51.4961,5a Kensington High St,W14 8XJ,Olympia Way,Olympia,20131128,38,28881,1267
667,200209,-0.222293,51.501594,40 Shepherds Bush Rd,W6  7LX,Shepherd's Bush Road North,Shepherd's Bush,20131128,34,15533,2134
668,300037,-0.236769,51.494223,7-13 Ravenscourt Rd,W6  0UQ,Ravenscourt Park Station,Hammersmith,20131128,26,15400,2711
669,300036,-0.123258,51.476149,61 Teversham Ln,SW8 2DP,Teversham Lane,Stockwell,20131128,39,10664,1913
670,200169,-0.152248,51.467185,5 Ashley Cres,SW115QY,Ashley Crescent,Battersea,20131128,28,17213,1634
671,300052,-0.201968,51.475089,64 St Maur Rd,SW6 4QY,Parsons Green Station,Parsons Green,20131128,56,36229,1407
672,200206,-0.173656,51.464688,1 Grant Rd,SW112HH,Grant Road Central,Clapham Junction,20131128,28,1767,2390
673,300051,-0.180389,51.46517,285 York Rd,SW113QS,Hibbert Street,Clapham Junction,20131128,36,16670,1903
674,300035,-0.116191,51.535467,1 Carnegie St,N1  0UE,Carnegie Street,King's Cross,20131128,40,19577,1218
675,200126,-0.182126,51.463489,22 Usk Rd,SW112RR,Usk Road,Clapham Junction,20131128,30,12153,1619
676,200207,-0.126874,51.47787,63 Hartington Rd,SW8 2HL,Hartington Road,Stockwell,20131128,35,20404,1446
677,200023,-0.146544,51.468669,14 Heath Rd,SW8 3DL,Heath Road,Battersea,20131128,27,9198,1712
678,200170,-0.211468,51.462312,8 Esmond St,SW152LG,Esmond Street,Putney,20131128,30,4579,2082
679,200114,-0.17021,51.474535,20 Orbel St,SW113NZ,Orbel Street,Battersea,20131128,26,14129,1264
680,200210,-0.170329,51.477684,37 Westbridge Rd,SW113PW,Westbridge Road,Battersea,20131128,28,36587,1615
681,200043,-0.214749,51.473036,Bishop's Ave,SW6 6EG,Bishop's Avenue,Fulham,20131128,46,19922,1900
682,200059,-0.226606,51.488108,70 Crisp Rd,W6  9BF,Crisp Road,Hammersmith,20131128,46,24074,2339
683,200119,-0.16375,51.465064,17B Dorothy Rd,SW112JR,Dorothy Road,Clapham Junction,20131128,28,16562,1674
684,200188,-0.195197,51.454752,Neville Gill Cl,SW184BW,Neville Gill Close,Wandsworth,20131128,32,13113,2885
685,200219,-0.198735,51.46067,1B Osiers Rd,SW181NL,Osiers Road,Wandsworth,20131128,30,18770,1530
686,200097,-0.222456,51.488144,2 Beryl Rd,W6  8JA,Beryl Road,Hammersmith,20131128,26,18063,1482
687,200216,-0.211455,51.497608,6A Maclise Rd,W14 0PR,Maclise Road,Olympia,20131128,26,25070,1332
688,200204,-0.200667,51.460951,16 Northfields,SW181PE,Northfields,Wandsworth,20131128,28,10156,1902
689,200106,-0.180884,51.459225,27-30 Spanish Rd,SW182HZ,Spanish Road,Clapham Junction,20131128,30,5993,2052
690,200199,-0.15213,51.470475,77 Stanley Grove,SW8 3PL,Stanley Grove,Battersea,20131128,24,11038,1751
691,200184,-0.195777,51.479463,5 Erin Cl,SW6 1BF,Erin Close,Walham Green,20131128,24,34856,1669
692,200112,-0.028941,51.542118,69-70 Cadogan Terrace,E9  5EQ,Cadogan Close,Victoria Park,20131128,22,31215,2661
693,300019,-0.215618,51.464786,5 Felsham Rd,SW151SF,Felsham Road,Putney,20131128,18,18712,2722
694,300033,-0.216526,51.460717,198-200 Upper Richmond Rd,SW151TE,Putney Rail Station,Putney,20131128,20,10131,2854
695,300031,-0.102757,51.536384,14 Islington Green,N1  2XR,Islington Green,Angel,20131128,21,67644,1456
696,300018,-0.217995,51.487285,49 Margravine Rd,W6  8HA,Charing Cross Hospital,Hammersmith,20131204,21,15473,1288
697,200129,-0.112721,51.536392,Charlotte Terrace,N1  0FB,Charlotte Terrace,Angel,20131204,25,19160,1308
698,200121,-0.070329,51.539083,271-283 Queensbridge Rd,E8  4EU,Shoreditch Court,Haggerston,20131204,35,21125,1557
699,200057,-0.07023,51.536654,25 Queensbridge Rd,E8  4JH,Belford House,Haggerston,20131204,39,17245,1425
700,200201,-0.174347,51.476964,141 Battersea Church Rd,SW113NG,Battersea Church Road,Battersea,20131204,25,20141,1398
701,200077,-0.176267,51.472876,42 Vicarage Cres,SW113LJ,Vicarage Crescent,Battersea,20131204,30,29208,1384
702,200213,-0.06555,51.528681,45 Durant St,E2  7DT,Durant Street,Bethnal Green,20131204,24,24381,1113
703,200094,-0.105344,51.515059,10 St Bride St,EC4A4AD,St. Bride Street,Holborn,20131204,25,42667,979
704,200063,-0.202802,51.45682,2A Upper Richmond Rd,SW152SD,Mexfield Road,East Putney,20131204,18,6445,1959
705,300042,-0.212145,51.459715,95-97 Upper Richmond Rd,SW152SP,Upper Richmond Road,Putney,20131204,25,8732,2600
706,200193,-0.083632,51.502153,10 Snowsfields,SE1 3TE,Snowsfields,London Bridge,20131204,31,26169,1321
707,200197,-0.215087,51.490217,7 Margravine Gardens,W6  8RL,Barons Court Station,West Kensington,20131204,32,29356,1230
708,200217,-0.216145,51.46161,9 Disraeli Rd,SW151RX,Disraeli Road,Putney,20131204,33,17518,1762
709,200205,-0.21555,51.463211,5 Montserrat Rd,SW151SS,Montserrat Road,Putney,20131204,23,9834,2524
710,300045,-0.163347,51.474392,41 Albert Bridge Rd,SW114HQ,Albert Bridge Road,Battersea Park,20131204,20,31180,1611
711,300028,-0.216305,51.483356,111 Everington St,SW6 7PL,Everington Street,Fulham,20131204,31,17991,1529
712,300056,-0.034903,51.518541,Rhodeswell Rd,E14 7SX,Mile End Stadium,Mile End,20131204,22,20210,1305
713,200122,-0.14326,51.541007,35 Hawley Cres,NW1 8NP,Hawley Crescent,Camden Town,20131204,22,13191,2023
714,300055,-0.137235,51.473116,142-144 Stewart's Rd,SW8 4HH,Stewart's Road,Wandsworth Road,20131204,28,5810,2384
715,300049,-0.049067,51.51563,29 Aylward St,E1  0PB,Aylward Street,Stepney,20131204,22,17288,1063
716,300048,-0.023565,51.515427,84 Stainsby Rd,E14 6TJ,Stainsby Road,Poplar,20131204,24,12534,1507
717,300024,-0.075885,51.536585,2 Dunston Rd,E8  4FA,Dunston Road,Haggerston,20131204,43,52732,1618
718,300040,-0.060291,51.535716,394 Ada St,E8  4QN,Ada Street,Hackney Central,20131204,45,30880,1659
719,300011,-0.054162,51.536424,9 Victoria Park Rd,E9  7NJ,Victoria Park Road,Hackney Central,20131204,34,36303,1868
720,300038,-0.205279,51.487244,43 Star Rd,W14 9QA,Star Road,West Kensington,20131204,24,16407,1586
721,300039,-0.026262,51.536039,12B Wendon St,E3  2LZ,Wendon Street,Old Ford,20131204,18,14918,1884
722,300041,-0.058631,51.524583,108 Finnis St,E2  6JW,Finnis Street,Bethnal Green,20131204,19,17175,907
723,300053,-0.190346,51.46822,5 Stephendale Rd,SW6 2PD,Stephendale Road,Sands End,20131211,48,35171,1548
724,300046,-0.184806,51.457991,1A Alma Rd,SW182HE,Alma Road,Wandsworth,20131211,28,10095,2029
725,300050,-0.138748,51.477322,1 Thessaly Rd,SW8 4JS,Thessaly Road North,Wandsworth Road,20131211,28,7819,1587
726,300047,-0.150908,51.47505,4 Alfreda St,SW115FH,Alfreda Street,Battersea Park,20131211,22,17857,1762
727,300054,-0.205876,51.475698,658 Fulham Rd,SW6 5AZ,Chesilton Road,Fulham,20131211,23,27829,1770
728,300044,-0.20624,51.461999,165 Putney Bridge Rd,SW152NZ,Putney Bridge Road,East Putney,20131211,29,8791,2572
729,300043,-0.208485,51.478939,13 St Peter's Terrace,SW6 7JT,St. Peter's Terrace,Fulham,20131211,24,27084,1139
730,300082,-0.229116,51.492084,2 Bridge Ave,W6  9JP,Bridge Avenue,Hammersmith,20131211,18,20696,2225
731,300095,-0.18921,51.477276,1 Michael Rd,SW6 2ET,Michael Road,Walham Green,20131211,37,22125,1485
732,300083,-0.087262,51.506304,Colechurch House,SE1 2SX,Duke Street Hill,London Bridge,20131211,21,85381,1283
733,300093,-0.150817,51.505426,22 Park Ln,W1K 1RA,Park Lane,Mayfair,20131211,18,22157,1900
734,300094,-0.175407,51.462305,Pembrook Mews,SW112BJ,Plough Terrace,Clapham Junction,20131211,31,11034,1696
735,200120,-0.173029,51.464894,1 Grant Rd,SW112HD,Grant Road East,Clapham Junction,20131211,35,20434,1401
736,300088,-0.216104,51.50659,31 Norland Rd,W11 4TP,Queensdale Road,Shepherd's Bush,20131211,28,5792,2062
737,300086,-0.194116,51.479932,1 Cedarne Rd,SW6 2DH,Fulham Broadway,Walham Green,20131211,26,56752,1440
738,300087,-0.187278,51.475142,2317 Imperial Rd,SW6 2BX,Imperial Road,Sands End,20131211,37,24344,1522
739,300091,-0.185273,51.481765,Hortensia Rd,SW100QR,Hortensia Road,West Brompton,20131211,28,20398,1386
740,300084,-0.214594,51.510928,44-54 Sirdar Rd,W11 4DE,Sirdar Road,Avondale,20131211,26,6145,1254
741,300085,-0.219486,51.512981,185 Freston Rd,W10 6TT,Freston Road,Avondale,20131211,23,5722,1421
742,300090,-0.208565,51.515108,36 Blenheim Cres,W11 1NT,Blenheim Crescent,Ladbroke Grove,20131211,22,29471,1658
743,300078,-0.212607,51.460792,110-186 Oxford Rd,SW152LH,Oxford Road,Putney,20131211,29,5344,2337
744,300077,-0.172293,51.467454,83 Ingrave St,SW112SE,Ingrave Street,Clapham Junction,20131211,30,6400,1723
745,300075,-0.182435,51.478169,69 Upcerne Rd,SW100SF,Upcerne Road,West Chelsea,20131211,29,19433,1334
746,300076,-0.179038,51.479573,2-40 Lots Rd,SW100QJ,Lots Road,West Chelsea,20131211,24,18105,1574
747,300089,-0.161765,51.487964,9 Durham Pl,SW3 4ET,Ormonde Gate,Chelsea,20131211,24,19888,1381
748,300092,-0.079201,51.537277,16 Hertford Rd,N1  5SB,Hertford Road,Haggerston,20131211,25,32695,1302
749,300081,-0.074284,51.539328,250 Haggerston Rd,E8  4EX,Haggerston Road,Haggerston,20131211,37,31262,1820
750,300080,-0.15785,51.471095,103 Culvert Rd,SW115AX,Culvert Road,Battersea,20131211,27,8564,1669
751,300074,-0.120909,51.516128,41 Newton St,WC2B5AH,Newton Street,Covent Garden,20131211,24,25910,1131
752,300079,-0.206002,51.458164,16 Manfred Rd,SW152RR,Manfred Road,East Putney,20131216,29,3224,1913
753,300006,-0.234094,51.492636,193-203 King St,W6  9JT,Hammersmith Town Hall,Hammersmith,20131216,28,14509,2337
754,300067,-0.214762,51.5129,25 Bomore Rd,W11 4BN,Grenfell Road,Avondale,20140130,24,7340,1237
755,300058,-0.174971,51.485121,29A The Vale,SW3 5UT,The Vale,West Chelsea,20140130,24,36536,1405
756,300073,-0.159169,51.475153,56-80 Prince of Wales Dr,SW114EX,Prince of Wales Drive,Battersea Park,20140130,21,20030,1827
757,300069,-0.187404,51.487958,46 Harcourt Terrace,SW109LA,Harcourt Terrace,West Brompton,20140131,24,22393,1393
758,300057,-0.201005,51.51787,211 Westbourne Park Rd,W11 1EA,Westbourne Park Road,Portobello,20140228,23,23750,1559
759,300072,-0.165668,51.524561,27 Broadley Terrace,NW1 6PA,Broadley Terrace,Marylebone,20140228,18,10397,1207
760,300071,-0.163795,51.525269,61 Rossmore Rd,NW1 6EJ,Rossmore Road,Marylebone,20140228,18,16028,1082
761,300068,-0.21186,51.483217,1 Humbolt Rd,W6  8QL,Humbolt Road,Fulham,20140228,27,18301,1190
762,200202,-0.129698,51.500703,6 Lewisham St,SW1P3AT,Storey's Gate,Westminster,20140228,21,59502,1781
763,300027,-0.032566,51.520597,107 Burdett Rd,E3  4HG,Mile End Park Leisure Centre,Mile End,20140228,47,16449,1739
764,200185,-0.168292,51.462392,7C Eckstein Rd,SW111PR,St. John's Road,Clapham Junction,20140319,33,15725,1998
765,300064,-0.206827,51.467601,46 Ranelagh Gardens,SW6 3SE,Ranelagh Gardens,Fulham,20140402,39,10825,2026
766,200079,-0.192165,51.457529,9 Ram St,SW189ZY,Ram Street,Wandsworth,20140423,25,14112,1760
767,200177,-0.200806,51.457059,2 Santos Rd,SW181RX,Santos Road,Wandsworth,20140423,30,4588,1615
768,300065,-0.159322,51.461343,6 Clapham Common North Side,SW4 9SL,Clapham Common North side,Clapham Common,20140423,37,16381,2442
769,300001,-0.191803,51.473611,2 Sandilands Rd,SW6 2TE,Sandilands Road,Walham Green,20140423,21,17921,1293
770,300097,-0.209121,51.491026,17-35 Gwendwr Rd,W14 9BJ,Gwendwr Road,West Kensington,20140424,30,12687,1331
771,300007,-0.216016,51.509224,49 St.Anns Rd,W11 4DR,Rifle Place,Avondale,20140424,21,6763,1754
772,300015,-0.122831,51.472509,2G Binfield Rd,SW4 6TA,Binfield Road,Stockwell,20140424,35,29264,2038
773,300096,-0.107349,51.511891,Tallis St,EC4Y0BS,Tallis Street,Temple,20140425,24,27279,1019
774,300098,-0.20464,51.470131,97 Hurlingham Rd,SW6 3NR,Hurlingham Park,Parsons Green,20140502,20,6808,1558
775,300101,-0.223868,51.496664,184 Shepherds Bush Rd,W6  7BG,Little Brook Green,Brook Green,20140502,33,9655,1722
776,300099,-0.167029,51.460333,Abyssinia Rd,SW111NX,Abyssinia Close,Clapham Junction,20140725,20,7571,2331
777,300100,-0.165297,51.461923,40 Limburg Rd,SW111HD,Limburg Road,Clapham Junction,20140726,21,3434,1900
779,200072,-0.077178,51.514449,142 Houndsditch,EC3A7DH,Houndsditch,Aldgate,20150702,28,8790,960
780,300070,-0.183165,51.474665,Stephenson House,SW6 2PY,Imperial Wharf Station,Fulham,20150814,25,10043,1324
781,300032,-0.172065,51.496653,Knightsbridge,SW7 2RL,Victoria and Albert Museum,South Kensington,20151130,30,3965,1458
782,300210,-0.197609,51.483911,29 Halford Rd,SW6 1LB,Halford Road,Fulham,20160104,24,2401,994
783,300213,-0.02163,51.540311,90 Monier Rd,E3  2PA,Monier Road,"Hackney Wick
",20160104,27,2684,1771
784,300200,-0.009935,51.546326,7 Anthems Way,E20 1DD,East Village,"Queen Elizabeth Olympic Park
",20160121,34,3136,2931
785,300233,-0.01051,51.54094,8 Carpenters Rd,E20 2AQ,Aquatic Centre,"Queen Elizabeth Olympic Park
",20160121,64,11592,2664
786,300029,-0.015717,51.549369,Sedona House,E20 3AB,"Lee Valley VeloPark
","Queen Elizabeth Olympic Park
",20160121,44,3947,1909
787,300227,-0.014691,51.546805,7 Olympic Park Ave,E20 1FT,Timber Lodge,"Queen Elizabeth Olympic Park
",20160121,35,3057,2448
788,300226,-0.019524,51.544836,Omega Works,E15 2GX,Copper Box Arena,"Queen Elizabeth Olympic Park
",20160122,33,2647,1993
789,300021,-0.011889,51.538718,Stratford Walk,E20 2AD,Podium/Stratford Walk,"Queen Elizabeth Olympic Park
",20160122,39,6196,2202
790,300234,-0.00481,51.541793,Westfield Stratford City,E15 1AZ,Stratford Station,Stratford,20160303,28,1901,2475
792,300214,-0.10454,51.505461,34 Blackfriars Rd,SE1 8NZ,Blackfriars Road,Southwark,20160321,41,1964,1261
793,300205,-0.119558,51.528279,1889 Cromer St,WC1H8LR,Cromer Street,Bloomsbury,20160321,28,1153,960
794,300204,-0.12458,51.474567,82 Lansdowne Way,SW8 2DH,Lansdowne Way Bus Garage,Stockwell,20160321,28,288,4016
795,300203,-0.134849,51.527566,2 Melton St,NW1 2EA,Melton Street,Euston,20160331,28,2500,1006
796,300201,-0.126409,51.524,58 Coram St,WC1N1HB,Coram Street,Bloomsbury,20160414,29,1017,1072
797,300211,-0.128279,51.5293,40 Ossulston St,NW1 1JJ,Ossulston Street,Somers Town,20160803,30,486,1352
798,300212,-0.122299,51.530199,59 Birkenhead St,WC1H8BW,Birkenhead Street,King's Cross,20160803,26,1362,1620
799,300202,-0.137598,51.497698,WestMinster City Hall,SW1E6SB,Kings Gate House,Westminster,20160803,24,604,1418
800,300248,-0.149035,51.481121,352-368 Queenstown Rd,SW8 3NY,Sopwith Way,Battersea Park,20160803,30,2346,1912
801,300208,-0.098031,51.505224,65-69 Southwark St,SE1 0HR,Lavington Street,Bankside,20160803,29,2462,1223
802,300209,-0.118256,51.47659,Albert Square,SW8 1HY,Albert Square,Stockwell,20160803,32,682,1636
803,300238,-0.098341,51.505409,21 Southwark St,SE1 0JA,Southwark Street,Bankside,20160803,23,796,1033
804,300243,-0.125078,51.534667,Goods Way,N1C 4AH,Good's Way,King's Cross,20160803,27,2836,1639
805,300244,-0.206338,51.520069,10 Bevington Rd,W10 5TP,Bevington Road,North Kensington,20160803,27,164,2294
807,300236,-0.208888,51.5212,88 Bevington Rd,W10 5TL,Bevington Road West,North Kensington,20160803,24,531,1970
808,300207,-0.122555,51.473486,334-342 S Lambeth Rd,SW4 6SY,Stockwell Roundabout,Stockwell,20160803,33,326,1270
809,300240,-0.118272,51.516277,63 Lincoln's Inn Fields,WC2A3JW,Lincoln's Inn Fields,Holborn,20160803,28,677,1171
810,300237,-0.098807,51.506725,24 Sumner St,SE1 9JA,Tate Modern,Bankside,20160803,30,2100,1591
811,300228,-0.027772,51.505703,28 Westferry Circus,E14 8RR,Westferry Circus,Canary Wharf,20160803,36,633,2262
812,300217,-0.022606,51.548731,Waterden Rd,E15 2HB,Here East North,Queen Elizabeth Olympic Park,20160803,28,238,2308
813,300224,-0.122759,51.487807,New Spring Gardens Walk,SE1 7TP,New Spring Gardens Walk,Vauxhall,20160803,37,307,2193
814,300245,-0.12367,51.471433,284-288 Clapham Rd,SW9 9BQ,Clapham Road,Lingham Stre,20160803,30,745,2643
815,300231,-0.116628,51.500089,Lambeth Palace Rd,SE1 7EU,Lambeth Palace Road,Waterloo,20160803,35,1501,1243
817,300232,-0.138212,51.481335,53 Nine Elms Ln,SW8 5BP,Riverlight South,Nine Elms,20160803,26,480,1208
818,300249,-0.078655,51.503127,Queen Elizabeth St,SE1 2JR,One Tower Bridge,Southwark,20160803,13,1254,1188
